review_title,review_description,rating
Terrific purchase,Amazing Mobile super exilent,5
Simply awesome,"Mobile is really good... Highly recommended for buy this phone... Fantasy colour is awesome but I don't like the big branding""Dare to leap""... Gaming performance is very good and no heating issue... Awesome camera and the AI filter are really good... And the main advantage is the super amoled display with 120hz and the 35min full charge... Almost 35mins to 39mins required for full charge... Go for it...",5
Simply awesome,The product is really superb in its price catagory. Screen resolution is really good. The sound out out from dual speaker could have been better. Camera performance in low light is awesome. I have not checked with gaming performance. But day to day usage is good. I liked the fast charging mostly. It's charges 100% by the time you take bath.,5
Awesome,"Awesome Phone I like most of the features like light weight , smoothness , speed very awesome I love Realme Thanks to Realme team for making our day to day life easier.......😘😘😊😊",5
Best in the market!,It's amazing for me... Camera quality is good and looks premium  and I'm happy to purchase at the 1st sale,5
Wonderful,"My family is part of realme family from the first mobile realme 1 and thay always give satisfactory result,so thank you realme and thank you x7 pro for give this type of offer to purchase such great product",5
Awesome,"Battery charging speed is amazing almost 3% per minute, But Only 4.5 GB free RAM available without installing any new app, notification and ringtone volume control is common. Overall this phone is a good choice.",5
Highly recommended,"Best smartphone I have ever used.Saying it overpriced is not fair because some features are not mentioned which are just awesome (specially the tactile engine that produces 3D vibration). Camera quality is great, no doubt.Don't get confused, if your budget is under 30k then go for it and if you have credit card then it's the best you can have.",5
Worth every penny,"I'm writing this review after 2 month's of use. I'll get straight to the point with the battery. The other features are truly upto the mark. One thing about camera, it's not the best one at this price. But that doesn't mean it's bad. It's great but there are phones in the market at this price with better camera quality. Check the images for battery backup.",5
Excellent,Everything Is Good But For Battery Performance In This Prize Range You Go With Other Opt. But The +Point Is 36min Full Charge.I Love Night Feature.,5
Highly recommended,"This phone is all I wanted within a budget of 30k. Really fast and smooth and charges to 100% within 40-42 minutes max.The inhand feel of the phone is really good. You actually feel like you are holding a premium device.Games run smoothly, BGMI gives option of smooth+ extreme graphics and ultra framerate with higher graphics settings. CODM runs at high graphics settings at 60fps too.Phone has not heated up so far for me even when gaming.The only concern I have so far is that battery dra...",5
Brilliant,"Camera quality should have been better don't know inspite of Sony sensor camera quality is not good... May be better software optimization will help. Battery lasting is one day full use...  Display is wonderful, crisp. Processor performance is good no lag. Charging is insanely fast. Fantasy colour is wonderful but big branding Dare to leap writing in the back is annoying. Will update later.",5
Simply awesome,"It's indeed a very beautiful device in this price range. That super Amoled display coupled with 120Hz refresh rate makes it the best in class. Stereo speakers are very load & good in quality. Battery is not poor but yes due to that screen it consumes more, but it can still last throughout a day. But nothing to worry as the 65watt charger will make you say Wow! Camera I will say, its good but not the best in this range, and can still provide you good images. Though lots of camera features ar...",5
Terrific,"Best of best after complete one day use, pubg at HDR-High is very smooth and fast charging compensates the fast draining battery.240Hz touch sampling is very smooth while accessing any apps or scrolling through them. Atleast 3+ years usable phone.",5
Great product,"Very impressive I was very confused before buying it but trust me I am completely satisfied.. with realme X7 pro, camera is best battery backup very good and charging you won't even believe me it is faster than ever I don't know what to say about fast charging it is super duper fast charging phone.. Samoled display is awesome with 120hz it's like going on a flow, everything is super cool in this price point you can't expect more.. juste go for it now...",5
Highly recommended,Great mobile.....But once ordered please Go to phone management app and test the whole phone because in some devices some sensors not working....but the whole phone is awesome after the replacement and hope it will get more more amazing after the realmeui2.0 update after April...,5
Super!,"The night mode in the camera is not so great, the device is fast and is very good for basic usage, If you want more customisation, choose a different brand all together, the wide angle camera is great. The vibration of the phone is just like a basic phone as well.The selfie is not that great either",5
Must buy!,"Excellent build quality & design, awesome camera set up besides 2-2 MP cameras, mediateck helio dimensity 1000+ nice processor, 4500 mha good battery & 65 watt super dart charger , 120 Hz refresh rate, 240 touch sampling rate, overall budget flagship smartphone in this price segment. Feel happy with my mystic black realme x7 pro.",5
Simply awesome,"Worth it. Best budget premium very sleek and lightweight, great camera, superfast charging in just 30 mins and one and a half day long battery for optimal usage and 5g ready as well now that's a premium flagship. 👍",5
Terrific,"Battery drain pretty fast, like in 5~6 hours of continuous use. Charger is not giving me 65 watt fast charging. It took 55 mins from 0 to 100% . I'm really upset from this. Display and performance is good to be noted.EDIT ---- After update, charging has improved. It's working fine.",5
Mind-blowing purchase,Super mobile Selfie camera is good Back camera is medium Battery life is longSound quality is great 👍Display is not so goodWorth for money,5
Simply awesome,"every thing is good but battery is not stable, full charge happens very fast but drain of battery is also very fast.Realme as a popular brand who has made space very fast in customers heart, must be think about the battery.and battery must be  6000 instead of 4500. its has also heating prob. during charge. network is excellent. speed is also superb.",5
Worth every penny,Excellent phone but a bit overpriced .If the price could have been reduced it will definitely be VFM.PROS1) Excellent display with 120hz refreshing rate2) AMOLED display enhances the viewing experience3) Camera is awesome4)No performance lag even when while multiprocessing apps5) I love the fingerprint sensor especially indisplay 6) Face unlock is very fast and preciseCONS1) Battery backup is slightly low but it is manageableI will update after playing games,5
Fabulous!,Great phone super smooth and realme ui also good,5
Simply awesome,Good experience and good phone very very fast and cute good camera experience and good battery life and super gaming process,5
Simply awesome,Super display super battery life 😍 performance is smooth I love it 🤩🤩🤩,5
Great product,Don't listen to anyone this mobile is best in this segment as compared to oneplus Nord and other mobiles range of vivo and oppo or mi flagship of dimensity 1000. Is better than snapdragon865 so no doubt as well as better output of sound because dual speaker,5
Terrific purchase,"A good mobile with decent cameras, very good performance, awesome 120 hz sAmoled display, a very good haptic feedback, fantastic 65W charger. Though the realme UI is good there is still room for improvement. One draw back is that I still haven't received android 11 update. Quite satisfied with this handset.",5
Mind-blowing purchase,"My first phone is also realme and now the second one is also realme x7pro 5g and this is Amazing smartphone with camera , battery, charger, dual or sterio speakers, screen , looking also Awesome . And thank you flipkart .",5
Mind-blowing purchase,"Amoled screen is very fluid and colours are very vibrant.The dimensity 1000 processor performs as expected without any lag. Camera's are okayish. The two 2 MP cameras can be considered dummy. Talking about the 64 MP and 8 MP cameras, they perform decent.Battery backup is also very good but the charging is insane. 65W charging is what makes things so easy. Due to the support of Carrier aggregation, the network speeds were quite good.The speaker output is also very good. Overall a good pac...",5
Fabulous!,"Rating- 5/5Hello everyone i am using this phone from 3 weeks and i am going to talk only genuine things. First of all this phone is excellent and literally i loved this fantasy variant.. It is super super fast when we use this on 120hz refresh rate, although sometimes i use 60hz just to save battery (this effect a little bit on performance but that's completely fine), camera quality is 5/5 on both sides, i am uploading the images of rear camera you can easily see the uniqueness in camera, s...",5
Classy product,The mobile all performance is fabulous.Better display and better display resolution and better battery performance and battery backup is very well and charging speed was awesome cameras or fabulous.And the sound quality is so loud and clear .Has a gaming performance is so smooth and very good battery maintenance.But one issues in the device that is overheat.When we use the device .Turn on the internet the device getting heat up.When we use like for social media applications its norma...,5
Terrific purchase,Excellent phone & value for money . Good battery back up and 65 watts charging is super duper .,5
Classy product,Best phone you can say this is a flagship killer . My antutu score was about 5.9 lakh that is near to one plus 8T and the price of one plus 8T is about 45k that is 15k more than the price for what realme if offering .Heck you can also compare it with one plus 8 pro that is almost 60k double the price of realme X7 pro. Value for money phoneDisplay: 120hz sAmoled disdplay is super smooth you will experience a very smooth interface.Battery : for me it last about 5 hours on screen display and ...,5
Super!,Best phone under this price range.... Awesome performance stock like UI experience best realme phone i have ever seen.. keep it up realme,5
Best in the market!,"Hi guys, I'm just being brutally honest here after weeks of watching reviews and reading up blogs with no great expectations I ordered realme x7 pro not because I'm a fan of realme(this is my first realme) but wanted to experiment the mid range flagship by the Chinese giants.The sleek and stylish design that comes with reflective plastic back panels gives a premium feel in hand. I've been using this for nearly 3 weeks now. I must say  the phone has an exceptional screen response (120hz) and...",5
Don't waste your money,Battery drainage issue & camera performance below avg.. I hope realme will give better updates on both front.. Realme most important need huge improvement in UI.. need to be update and user friendly,1
Useless product,Pls don't buy it if somebody is rating 5 star it means they do not have proper knowledge of mobile software only they purchase for watching movie .Voice over any call is not clear .My redmi note 7 is far better than this still.i purchased redmi note 7 in July 2019 and purchase realme x7 pro for the substitute of  redmi note 7 but they don't stand at any point in compare of redmi note 7 pro,1
Terrible product,Please improved its heating issue it has a lot of heating issue now i am using it from one month and this phone has lot of heating issue tempreture goes upto 50 degree Celsius please resove it with update it's a request 🙏🙏,1
Did not meet expectations,Worst phone.......it automatically get unlock......,1
Don't waste your money,"The product is good with some features except some major drawbacks like ""OVER HEATING"",  ""ONLY WIRELESS EARPHONES ARE TO CONNECT"", the reason why I'm giving 1 star is do not buy this product from Flipkart or any other portal. When you face issue with mobile and the mobile is not up to your expectations, you cannot have a refund and you have to go through hell lot of steps have a replacement. I had several chats , cases , calls opened with filpkart. They only try to give you troubleshooting st...",1
Don't waste your money,Really nice and awesome phone under 30k.Thanks Realme.,1
Waste of money!,Battery is worst it is not deserve 4500 mAh it will drain again and again,1
Don't waste your money,I didn't Expect horrible camera from realme x7 pro. My Vivo V20 Pro Camera is far better than x7 pro camera. And there is no software update and no android 11 update yet. And there is no edge lightning for incoming calls and messages and no customized AOD. Really terrific horrible purchase in my life. Realme please fix this issues,1
Worthless,Waste phone and phone was over heat and battery drain vastly please  don't buy this product,1
Did not meet expectations,Phone has internet connectivity issues. Often internet gets cut off automatically and you need to toggle Aeroplane mode to get internet back. Seller refused to replace saying all realme x7 pro mobiles have network issue. So pls think twice before buying. Also battery draining too fast.,1
Hated it!,"Hi All,Below are the my feedback.1.Mobile camera performance is very very poor.2. Battery draining very quickly.3. Without using of Mobile battery discharge automatically.4. Have raised return request but flipkart seller not accepted my request. 5. Technician visited and checked the Mobile he agreed my feedback but updated as wrong feedback to seller.6. Technician visit totally waste he checked around 30 minutes but updated as everything working fine. even though problems are persist....",1
Did not meet expectations,"The product is good with some features except some major drawbacks like ""OVER HEATING"", ""ONLY WIRELESS EARPHONES ARE TO CONNECT"", the reason why I'm giving 1 star is do not buy this product from Flipkart or any other portal. When you face issue with mobile and the mobile is not up to your expectations, you cannot have a refund and you have to go through hell lot of steps have a replacement. Thad several chats, cases, calls opened with filpkart. They only try to give you troubleshooting steps ...",1
Unsatisfactory,Finger Print Fails every other time.Proximity Sensor Fails during call,1
Worthless,Camera is very bad,1
Waste of money!,"After reading features it found quite impressive but it is not value for money, it almost hang after every 2-3 mins, volume is full still voice of messages and call is not there , software version is old, problem in operating apps, i will recommend anyone this phone as well brand , fingerprint sensor not properly working , face lock is very poor, heating issue At last i want refund for amount i spend on this useless phone",1
Worthless,Worst mobile...worst service.....weste of money... flipkart update plan is also worst.... flipkart services not good ...... don't but realme mobiles...,1
Absolute rubbish!,"Waste product,it has no proper record function,it has no theme,fonts, wallpaper changing without paying cash,it has some netrwork problem and not valuable for money",1
Don't waste your money,Worst experience ever...1 Heating issue..2. Battery drain so quickly..3 Back camera is not good quality...4. Finger print lock is very poor... And taking to many times to scan..Biggest mistake in my life to buy it.I recommend every one not to buy this phone.,1
Horrible,Flipkart  is worst rate full robbery in rate difference  customer so un happy with price 28500Today price 26000,1
Unsatisfactory,Worst mobile.. Dnt buy... N no return policy,1
Waste of money!,Very bad cheap product,1
Unsatisfactory,Not good,1
Hated it!,Very bad experience and phone overheating and performance and display issue please don't buy this phone and not use Flipkart,1
Not recommended at all,Call recorder not available but shows in specification,1
Did not meet expectations,bad probuct high rate do not purchase full hanging mobile flipkart not support return,1
Useless product,"Many functions are unavailable 1. Double tap to wake up screen2. All call details at one screen3. Date and time of call not available on same screen4. Not much user friendly5. Call/contqct details settings could have been provided, user could have change the call/contact display settingsVery poor, Not unserfriendly",1
Very poor,Flash and torch light is not working.Battery draining so quickly,1
Utterly Disappointed,Worst phone please don't buy,1
Absolute rubbish!,Bought this mobile after comparing with so many other mobiles.Totally disappointing for such a high price.Worst camera with high lagging and least quality .Can't even compare the mobile price with its quality.Totally disappointing.,1
Waste of money!,"The phone stutters,shuts down on its own every other day as it hangs. Bought it in Feb, now it June. Dont buy, not the value for money. The camera is not great as per phones in the same range. A 26 year old, good with technology is writing this review.",1
Don't waste your money,Waste mobile,1
Horrible,Received a defective item. Unable to hear other person in calls,1
Did not meet expectations,Mobile very worst very low performance don't buy gaming purpose,1
Hated it!,"Seriously it's not as I expected.camera quality is not as compared to one plus ,hanging on night vision camera,taking too much of time .",1
Hated it!,Battery is v very bad charge fast  but not loglastic &more mising & heating problems,1
Worthless,Battery backup is very poor. Camera quality is not very fine according to this price range.,1
Very poor,Software issues found,1
Terrible product,Front camera is low quality  not good performance,1
Did not meet expectations,"The battery charge gets fast but the running is less, the call is not recorded, it starts getting hot, so it is not good according to the cost.",1
Did not meet expectations,Worst mobile I purchase,1
Not recommended at all,Bty over heatingBty backup lowCall regarding not secret,1
Unsatisfactory,Awesome product,1
Terrible product,"Is it any software update for auto call recording ? and phone is hanging during network surfing, rest is ok",1
Don't waste your money,Very bad phone.It is over heating,1
Utterly Disappointed,Heating issue due to mediatek processor,1
Did not meet expectations,Speaker issue and now charging port,1
Unsatisfactory,heavy amount performance poor speakar sound poorand camera poor,1
Useless product,"Display is awesome and the sound quality is great due to the stereo speakers. Overall performance is good, didn't face any heating issue or any lag issue. But, the camera isn't that good as per the price.",1
Don't waste your money,It's my first and last realme phone. Not worth for money. No updates for Android 11 yet. They are cheating the customers.,1
Terrible product,Got a defective device,1
Simply awesome,The product is really superb in its price catagory. Screen resolution is really good. The sound out out from dual speaker could have been better. Camera performance in low light is awesome. I have not checked with gaming performance. But day to day usage is good. I liked the fast charging mostly. It's charges 100% by the time you take bath.,5
Terrific purchase,"This phone is best from Realme. The phone is absolutely mind blowing. No other phone in this price range can give competition to Realme X7pro in performance(Dimensity 1000+ chipset) , charging(65W superdart fast charging) , Display(120Hz refresh rate and 240Hz touch sampling rate) its buttery smooth, camera(Sony IMX686 sensor). Its an All rounder phone.",5
Excellent,Everything Is Good But For Battery Performance In This Prize Range You Go With Other Opt. But The +Point Is 36min Full Charge.I Love Night Feature.,5
Worth the money,Received my unit today. From the first impression I can say that the phone is very powerful.1.  The display is awesome. The super AMOLED display gives punchy colour and great viewing angles. The quality of the AMOLED display is very good. With 120 Hz refresh rate it is a treat.2. The battery life of the device is also good. Typically it will definately last an average person for a full day. Combined with the 65 W Super Dart charger I would say that the battery is great. The charger supplie...,4
Good quality product,The phone is good overall using it since 3daysI don't think No SD card slot or 3.5mm jack are cons as they are compromised in most phones in this prise segmentThe only con I found is heating it easily gets heated(warm) even for yt but heavy games are running smooth without overheating (thx to cooling system)The screen is absolutely gorgeousThe OS is also good and light could be better hoping for good updates in future Gaming is excellent with 1000+ dimensity chipset and 120hz refresh rat...,4
Value-for-money,"Got this phone delivered within two days of ordering it in Flipkart. Delivery was on time. Let me give a quick review of the phone. Phone is a class product. Looks classy and surely it is in the flagship category. Display is excellent, battery life is really good. Lasted for more than a day after using it for calling, browsing, video calls and bit of gaming. So battery life is something that is a plus and the quick charger does it's duty well. Camera seems to  good at all angles and times of...",4
Decent product,I like the phone and it's fantasy color for sure but the big branding of dare to leap is ruining the awesome color the phone has. There is one issue which is heating. The phone gets heated pretty easily. I used the camera for about 10 mins after switching it on for the first time and the heat was recognisable. The phone is fast for sure cause it can capture 64mp photos fast. There is no 4k video mode for front and wide angle cameras. The battery is good but the optimisation could have been be...,3
Good,"I want to start my review by saying it's an overpriced phone, display is pretty good but as it is running on realme UI 1.0, it's dark theme is like grey instead of black..face lots of problem under direct sunlight bcoz grey theme becomes more greyish..secondly camera is worst, even last year's budget segment phones can beat it in camera department..Battery is good even using with 120hz display, charging is blazing fast..UI is good but still running on UI 1.0 Even though as per Realme,it is a...",3
Super!,"Fantastic mobile, I  am very liked in this mobile are super fast charging, performance, and smooth display and back camera. Overall super mobile.",5
Worth every penny,Amazing product camera performance too much great than exception personally i like this mobile its value for money and fast charging is like super fast.,5
Highly recommended,"Got it on first saleSuper phoneCrisp display with smooth scrollingVery fast as rocketSound department coolMeditek 1000+ awesomeThose who were saying that battery is not good I think they were just fooling people's, super duper battery backupSuper charging 30 minsFantasy colour mind blowingGiving tough competition to one plus 8tOne plus 7t beaterGo for it without a single doubt",5
Perfect product!,Good quality product Nice camera super AMOLED display 120 refresh rate ke saat with super dart 65 waat,5
Believe it or not!,"Pros 1. Insane charging speed! 43% to 77% in 6 min. Never ever seen anything like this. That's simply crazy. No draining of battery (unlike Samsung M51)2. Bright display. No worries in direct sunlight.3. Great network reception and call quality. It surpassed my iPhone XR in network speed with Jio sim (4G).4. Dolby Atmos provides great audio.5. Great touch response with 120 Hz refresh rate. No lagging, Dimensity 1000+ is very good.Cons 1. Awful camera.2. Over priced. I suggest go for ...",4
Excellent,Amazing,5
Don't waste your money,Battery drainage issue & camera performance below avg.. I hope realme will give better updates on both front.. Realme most important need huge improvement in UI.. need to be update and user friendly,1
Mind-blowing purchase,It is excellent phone by realme ..... I am impressed ... I gift it to my father and he loved it,5
Mind-blowing purchase,"Good Product Delivered1.AMOLED Display is awesome2.Camera with Sony Sensor gd quality images.3.Battry 65w Fast charge,35min Full charge bt performance is avarage.4.Dimensity 1000+ avg processor not performing as Flag ship level processor5. Android 10 out of the Box..need to improve sum lacuna in further updates Android 12 U.I 2.0 ..",5
Best in the market!,Awesome pic this mobile and all rounder mobile I love this realme x7pro mobile,5
Good,"I using this phone from last 2 months. Phone Is Good for Heavy Use... Multimedia , Sound Is Excellent. 65W Super Dart Charge feature is awesome. Overall ratings 6/10 because camera quality very poor 2/10. This is only good processor phone MTK 1000+ but not made for photography lovers. I Request to realme upgrade your camera quality.",3
Super!,"Best mobile I have ever buy.😌All the features of the phone are next level u will actually feel this flagship,,,🔥 Super battery , super performance, super fast 😍 so smooth ..Just buy it and experience the real realme,🔥🔥❤️",5
Fabulous!,Back camera is good i give ⭐⭐⭐⭐⭐front camera is average ⭐⭐⭐⭐Otherwise phone is good super smooth display quick charging everything is fine and audio quality is also amazing.And the haptic feedback also amazing I will compare with samsung s10,5
Terrific purchase,"I'm truly amazed by the service provided by Flipkart. It is the first time that product reached my Home in a day. Phone is nice. Looks Good. Display is Fabulous. Battery gets low for me as I use it on 120hz only. But my Main suggestion to you is, go for Fantasy color please. It looks fabulous in real Life.",5
Terrific purchase,Amazing Mobile super exilent,5
Simply awesome,"Mobile is really good... Highly recommended for buy this phone... Fantasy colour is awesome but I don't like the big branding""Dare to leap""... Gaming performance is very good and no heating issue... Awesome camera and the AI filter are really good... And the main advantage is the super amoled display with 120hz and the 35min full charge... Almost 35mins to 39mins required for full charge... Go for it...",5
Value-for-money,"Very nice product ,nice display,best performance, better back camera but the front camera is not very good as it's price!!!Overall best phn under this budget",4
Simply awesome,The product is really superb in its price catagory. Screen resolution is really good. The sound out out from dual speaker could have been better. Camera performance in low light is awesome. I have not checked with gaming performance. But day to day usage is good. I liked the fast charging mostly. It's charges 100% by the time you take bath.,5
Awesome,"Awesome Phone I like most of the features like light weight , smoothness , speed very awesome I love Realme Thanks to Realme team for making our day to day life easier.......😘😘😊😊",5
Best in the market!,It's amazing for me... Camera quality is good and looks premium  and I'm happy to purchase at the 1st sale,5
Wonderful,"My family is part of realme family from the first mobile realme 1 and thay always give satisfactory result,so thank you realme and thank you x7 pro for give this type of offer to purchase such great product",5
Awesome,"Battery charging speed is amazing almost 3% per minute, But Only 4.5 GB free RAM available without installing any new app, notification and ringtone volume control is common. Overall this phone is a good choice.",5
Highly recommended,"Best smartphone I have ever used.Saying it overpriced is not fair because some features are not mentioned which are just awesome (specially the tactile engine that produces 3D vibration). Camera quality is great, no doubt.Don't get confused, if your budget is under 30k then go for it and if you have credit card then it's the best you can have.",5
Worth every penny,"I'm writing this review after 2 month's of use. I'll get straight to the point with the battery. The other features are truly upto the mark. One thing about camera, it's not the best one at this price. But that doesn't mean it's bad. It's great but there are phones in the market at this price with better camera quality. Check the images for battery backup.",5
Excellent,Everything Is Good But For Battery Performance In This Prize Range You Go With Other Opt. But The +Point Is 36min Full Charge.I Love Night Feature.,5
Good choice,Camera is good... Could be better. Display is bright enough for use outdoors... Battery is good for a day.... Takes 45 mins to charge with included 65w SuperDart charger.. Whereas it is claimed 0-100% in 35 mins... Really disappointed... NFC is useful for contactless  payments..Proper price would be around 25 k instead of 30k....Memory card slot is missing... Realme should have given 8Gb/256Gb variant in India like in China...,4
Awesome !!!!!!!!,This phone is a beast when comes to perfomance Pros1) 120hz display gives you butter smooth display experience.2) no lag or any sort of problem Dimensity 1000+ is amazing great perfomance3) good gaming experience 4) charging is awesome 38min full charged.5) most of the things works just smoothlyCons Camera is average or just above average lets just say its satisfactory battery is pretty average too but 30 min full charge covers up for iti dont see any much complicated problems go...,4
Highly recommended,"This phone is all I wanted within a budget of 30k. Really fast and smooth and charges to 100% within 40-42 minutes max.The inhand feel of the phone is really good. You actually feel like you are holding a premium device.Games run smoothly, BGMI gives option of smooth+ extreme graphics and ultra framerate with higher graphics settings. CODM runs at high graphics settings at 60fps too.Phone has not heated up so far for me even when gaming.The only concern I have so far is that battery dra...",5
Good quality product,The 120hz Amoled display is the best highlight of this phone along with its processor.The only con I found was the battery life.In daily usage it's giving me at most 4 hrs of screen on time and due to this I can't fully enjoy my experience using it as I have to plug it in every 12hrsThe charger provided is 65 Watts and the charging is pretty fast (20-100%) in less than 40 minutes and to some point it copes up for the fact that the battery optimization is really poor.Taking all into consid...,4
Worth the money,"Camera Needs little improvements in HDR and Night Shots. Dual Speakers are 🔥 fire, Loud and Clear Sound, fantastic job. Charging speed is OMG😱 in Just 40 minutes from zero to 100. 1000+ is really a powerful processor i must say, played Call of Duty for half an hour and no frame drops in Highest game settings. Battery back is ok. Display is ❤️. Build quality ❤️❤️. Overall a good mid range flagship beast. Better than Oneplus Nord.",4
Nice product,"Phone is too best but not yet satisfied with the rear camera , hope so the next update would do some changes. I feel Realme 7 Pro's cameras better than this phone.",4
Value-for-money,"I am writing this review after 7 days usagePros:-1. Good SAMOLED display with always on display support.2. Switchable refresh rate (120 or 60Hz and auto selective).3. Supports and comes with 65W charger.4. Nice ui experience.5. Good audio with Dolby Atmos.6. Supports all communication feature along with NFC.7. Supports 5g on both sim.8. Supports multiple 5g bands compared other phone (only 2), very future proof.9. Good call reception, clear and loud audio. 10. Camera is okay kind ...",4
Brilliant,"Camera quality should have been better don't know inspite of Sony sensor camera quality is not good... May be better software optimization will help. Battery lasting is one day full use...  Display is wonderful, crisp. Processor performance is good no lag. Charging is insanely fast. Fantasy colour is wonderful but big branding Dare to leap writing in the back is annoying. Will update later.",5
Simply awesome,"It's indeed a very beautiful device in this price range. That super Amoled display coupled with 120Hz refresh rate makes it the best in class. Stereo speakers are very load & good in quality. Battery is not poor but yes due to that screen it consumes more, but it can still last throughout a day. But nothing to worry as the 65watt charger will make you say Wow! Camera I will say, its good but not the best in this range, and can still provide you good images. Though lots of camera features ar...",5
Terrific,"Best of best after complete one day use, pubg at HDR-High is very smooth and fast charging compensates the fast draining battery.240Hz touch sampling is very smooth while accessing any apps or scrolling through them. Atleast 3+ years usable phone.",5
Great product,"Very impressive I was very confused before buying it but trust me I am completely satisfied.. with realme X7 pro, camera is best battery backup very good and charging you won't even believe me it is faster than ever I don't know what to say about fast charging it is super duper fast charging phone.. Samoled display is awesome with 120hz it's like going on a flow, everything is super cool in this price point you can't expect more.. juste go for it now...",5
Delightful,"Feels like a premium phone. Display with 120Hz is amazing. Colours are vivid and it's fun to watch videos. Battery backup is good...lasts almost a day but with fast charging, won't take more than 40 mins to juice up.No complaints when it comes to performance too. Only played Pubg but runs smoothly with very little heat being emitted. Can open multiple apps, no lag, no complaints.Camera is the only complaint. Not that bright, pictures not that great. Overall a good buy.",4
Highly recommended,Great mobile.....But once ordered please Go to phone management app and test the whole phone because in some devices some sensors not working....but the whole phone is awesome after the replacement and hope it will get more more amazing after the realmeui2.0 update after April...,5
Super!,"The night mode in the camera is not so great, the device is fast and is very good for basic usage, If you want more customisation, choose a different brand all together, the wide angle camera is great. The vibration of the phone is just like a basic phone as well.The selfie is not that great either",5
Must buy!,"Excellent build quality & design, awesome camera set up besides 2-2 MP cameras, mediateck helio dimensity 1000+ nice processor, 4500 mha good battery & 65 watt super dart charger , 120 Hz refresh rate, 240 touch sampling rate, overall budget flagship smartphone in this price segment. Feel happy with my mystic black realme x7 pro.",5
Wonderful,"Display is just awesome 🔥🔥Top charging speed ⚡⚡In day light camera is also perfect , but minor issue with 2mp macro , would be better if it had telephoto lens coz for me good zoom is better than macro shots, little bit of distortion in low light but night mode is perfect .... Selfie cam perfect ... Streak speakers are there but is feel there's bit vibration on the back panel when we play at max sound...Performance of dimensity 1000+ is suppert good ,Gaming experience top class ..Over...",4
Simply awesome,"Worth it. Best budget premium very sleek and lightweight, great camera, superfast charging in just 30 mins and one and a half day long battery for optimal usage and 5g ready as well now that's a premium flagship. 👍",5
Terrific purchase,"This phone is best from Realme. The phone is absolutely mind blowing. No other phone in this price range can give competition to Realme X7pro in performance(Dimensity 1000+ chipset) , charging(65W superdart fast charging) , Display(120Hz refresh rate and 240Hz touch sampling rate) its buttery smooth, camera(Sony IMX686 sensor). Its an All rounder phone.",5
Super!,"Fantastic mobile, I  am very liked in this mobile are super fast charging, performance, and smooth display and back camera. Overall super mobile.",5
Worth every penny,Amazing product camera performance too much great than exception personally i like this mobile its value for money and fast charging is like super fast.,5
Excellent,Nice phone I would recommend it over 1+ Nord Pros1)nice camera2)world class display3)fast biometrics4)fast charging5) awesome speakersCons1)battery could have been 5000mah(fast charging doesn't make us feel that)2)could have been a bit more lighterOverall it's a brilliant mobile of this price range I would recommend all of you to buy this !I would give it a 8.7/10,5
Wonderful,Love this best performance in this range camera is decent battery life is good and display is also good,5
Highly recommended,"Got it on first saleSuper phoneCrisp display with smooth scrollingVery fast as rocketSound department coolMeditek 1000+ awesomeThose who were saying that battery is not good I think they were just fooling people's, super duper battery backupSuper charging 30 minsFantasy colour mind blowingGiving tough competition to one plus 8tOne plus 7t beaterGo for it without a single doubt",5
Perfect product!,Good quality product Nice camera super AMOLED display 120 refresh rate ke saat with super dart 65 waat,5
Excellent,Amazing,5
Mind-blowing purchase,It is excellent phone by realme ..... I am impressed ... I gift it to my father and he loved it,5
Mind-blowing purchase,"Good Product Delivered1.AMOLED Display is awesome2.Camera with Sony Sensor gd quality images.3.Battry 65w Fast charge,35min Full charge bt performance is avarage.4.Dimensity 1000+ avg processor not performing as Flag ship level processor5. Android 10 out of the Box..need to improve sum lacuna in further updates Android 12 U.I 2.0 ..",5
Best in the market!,Awesome pic this mobile and all rounder mobile I love this realme x7pro mobile,5
Super!,"Best mobile I have ever buy.😌All the features of the phone are next level u will actually feel this flagship,,,🔥 Super battery , super performance, super fast 😍 so smooth ..Just buy it and experience the real realme,🔥🔥❤️",5
Fabulous!,Back camera is good i give ⭐⭐⭐⭐⭐front camera is average ⭐⭐⭐⭐Otherwise phone is good super smooth display quick charging everything is fine and audio quality is also amazing.And the haptic feedback also amazing I will compare with samsung s10,5
Terrific purchase,"I'm truly amazed by the service provided by Flipkart. It is the first time that product reached my Home in a day. Phone is nice. Looks Good. Display is Fabulous. Battery gets low for me as I use it on 120hz only. But my Main suggestion to you is, go for Fantasy color please. It looks fabulous in real Life.",5
Terrific purchase,Amazing Mobile super exilent,5
Simply awesome,"Mobile is really good... Highly recommended for buy this phone... Fantasy colour is awesome but I don't like the big branding""Dare to leap""... Gaming performance is very good and no heating issue... Awesome camera and the AI filter are really good... And the main advantage is the super amoled display with 120hz and the 35min full charge... Almost 35mins to 39mins required for full charge... Go for it...",5
Simply awesome,The product is really superb in its price catagory. Screen resolution is really good. The sound out out from dual speaker could have been better. Camera performance in low light is awesome. I have not checked with gaming performance. But day to day usage is good. I liked the fast charging mostly. It's charges 100% by the time you take bath.,5
Awesome,"Awesome Phone I like most of the features like light weight , smoothness , speed very awesome I love Realme Thanks to Realme team for making our day to day life easier.......😘😘😊😊",5
Best in the market!,It's amazing for me... Camera quality is good and looks premium  and I'm happy to purchase at the 1st sale,5
